provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
CC,2020-04-30,59,7,52,0,0
CE,2020-04-30,0,0,0,0,0
CO,2020-04-30,18,2,16,0,0
CR,2020-04-30,27,4,0,0,23
CS,2020-04-30,5,2,3,0,0
CU,2020-04-30,0,0,0,0,0
GC,2020-04-30,3,3,0,0,0
GI,2020-04-30,13,10,0,0,3
GR,2020-04-30,19,6,13,0,0
GU,2020-04-30,0,0,0,0,0
H,2020-04-30,6,0,6,0,0
HU,2020-04-30,4,2,0,0,2
J,2020-04-30,19,2,17,0,0
L,2020-04-30,4,3,0,0,1
LE,2020-04-30,23,11,12,0,0
LO,2020-04-30,2,2,0,0,0
LU,2020-04-30,5,1,4,0,0
M,2020-04-30,178,178,0,0,0
MA,2020-04-30,21,5,16,0,0
ME,2020-04-30,1,1,0,0,0
MU,2020-04-30,25,1,24,0,0
NA,2020-04-30,57,16,41,0,0
O,2020-04-30,10,10,0,0,0
OR,2020-04-30,3,2,1,0,0
P,2020-04-30,12,8,4,0,0
PM,2020-04-30,5,5,0,0,0
PO,2020-04-30,28,4,22,0,2
S,2020-04-30,12,12,0,0,0
SA,2020-04-30,43,8,35,0,0
SE,2020-04-30,16,5,11,0,0
SG,2020-04-30,20,0,20,0,0
SO,2020-04-30,47,4,43,0,0
SS,2020-04-30,7,6,0,0,1
T,2020-04-30,6,5,0,0,1
TE,2020-04-30,2,0,0,0,2
TF,2020-04-30,1,1,0,0,0
TO,2020-04-30,5,2,0,0,3
V,2020-04-30,47,12,34,0,1
VA,2020-04-30,51,24,27,0,0
VI,2020-04-30,1,1,0,0,0
Z,2020-04-30,33,24,0,0,9
ZA,2020-04-30,7,1,6,0,0
A,2020-05-01,38,4,34,0,0
AB,2020-05-01,7,1,0,0,6
AL,2020-05-01,11,0,11,0,0
AV,2020-05-01,4,2,2,0,0
B,2020-05-01,127,120,0,1,6
BA,2020-05-01,16,4,12,0,0
BI,2020-05-01,31,23,0,0,8
BU,2020-05-01,27,5,22,0,0
C,2020-05-01,60,4,48,0,8
CA,2020-05-01,7,0,7,0,0
CC,2020-05-01,70,18,52,0,0
CE,2020-05-01,1,1,0,0,0
CO,2020-05-01,13,2,11,0,0
CR,2020-05-01,9,4,2,0,3
CS,2020-05-01,13,5,8,0,0
CU,2020-05-01,1,1,0,0,0
GC,2020-05-01,1,1,0,0,0
GI,2020-05-01,25,23,0,0,2
GR,2020-05-01,10,1,9,0,0
GU,2020-05-01,0,0,0,0,0
H,2020-05-01,1,0,1,0,0
HU,2020-05-01,4,4,0,0,0
J,2020-05-01,15,4,11,0,0
L,2020-05-01,7,7,0,0,0
LE,2020-05-01,27,9,18,0,0
LO,2020-05-01,1,1,0,0,0
LU,2020-05-01,5,1,4,0,0
M,2020-05-01,199,198,0,1,0
MA,2020-05-01,27,2,25,0,0
ME,2020-05-01,0,0,0,0,0
MU,2020-05-01,8,1,7,0,0
NA,2020-05-01,72,21,51,0,0
O,2020-05-01,2,2,0,0,0
OR,2020-05-01,8,8,0,0,0
P,2020-05-01,6,2,4,0,0
PM,2020-05-01,10,8,2,0,0
PO,2020-05-01,35,6,28,0,1
S,2020-05-01,16,16,0,0,0
SA,2020-05-01,140,10,128,2,0
SE,2020-05-01,16,7,9,0,0
SG,2020-05-01,53,2,51,0,0
SO,2020-05-01,28,3,25,0,0
SS,2020-05-01,4,4,0,0,0
T,2020-05-01,7,6,0,0,1
TE,2020-05-01,0,0,0,0,0
TF,2020-05-01,8,8,0,0,0
TO,2020-05-01,4,3,1,0,0
V,2020-05-01,44,15,28,1,0
VA,2020-05-01,32,19,13,0,0
VI,2020-05-01,7,6,0,0,1
Z,2020-05-01,12,12,0,0,0
ZA,2020-05-01,19,1,18,0,0
A,2020-05-02,49,9,38,0,2
AB,2020-05-02,8,2,1,0,5
AL,2020-05-02,6,1,5,0,0
AV,2020-05-02,9,5,4,0,0
B,2020-05-02,122,121,0,0,1
BA,2020-05-02,14,5,9,0,0
BI,2020-05-02,35,26,0,0,9
BU,2020-05-02,20,5,15,0,0
C,2020-05-02,71,15,41,0,15
CA,2020-05-02,7,0,7,0,0
CC,2020-05-02,41,8,33,0,0
CE,2020-05-02,2,2,0,0,0
CO,2020-05-02,11,0,11,0,0
CR,2020-05-02,3,2,0,0,1
CS,2020-05-02,9,6,3,0,0
CU,2020-05-02,2,0,2,0,0
GC,2020-05-02,2,2,0,0,0
GI,2020-05-02,22,20,0,0,2
GR,2020-05-02,10,3,7,0,0
GU,2020-05-02,0,0,0,0,0
H,2020-05-02,1,0,1,0,0
HU,2020-05-02,4,2,0,0,2
J,2020-05-02,13,2,11,0,0
L,2020-05-02,9,7,0,0,2
LE,2020-05-02,33,14,19,0,0
LO,2020-05-02,2,1,1,0,0
LU,2020-05-02,2,2,0,0,0
M,2020-05-02,167,167,0,0,0
MA,2020-05-02,34,4,30,0,0
ME,2020-05-02,0,0,0,0,0
MU,2020-05-02,17,1,16,0,0
NA,2020-05-02,70,16,54,0,0
O,2020-05-02,3,3,0,0,0
OR,2020-05-02,2,2,0,0,0
P,2020-05-02,12,3,9,0,0
PM,2020-05-02,3,1,2,0,0
PO,2020-05-02,9,4,5,0,0
S,2020-05-02,0,0,0,0,0
SA,2020-05-02,135,7,128,0,0
SE,2020-05-02,13,5,8,0,0
SG,2020-05-02,39,4,35,0,0
SO,2020-05-02,33,1,32,0,0
SS,2020-05-02,8,8,0,0,0
T,2020-05-02,3,3,0,0,0
TE,2020-05-02,1,0,0,1,0
TF,2020-05-02,3,3,0,0,0
TO,2020-05-02,3,2,1,0,0
V,2020-05-02,52,16,35,0,1
VA,2020-05-02,44,14,30,0,0
VI,2020-05-02,7,7,0,0,0
Z,2020-05-02,16,14,0,1,1
ZA,2020-05-02,21,7,14,0,0
A,2020-05-03,23,2,20,0,1
AB,2020-05-03,22,2,0,0,20
AL,2020-05-03,3,2,1,0,0
AV,2020-05-03,7,5,2,0,0
B,2020-05-03,121,115,0,0,6
BA,2020-05-03,1,0,1,0,0
BI,2020-05-03,21,15,0,0,6
BU,2020-05-03,14,5,9,0,0
C,2020-05-03,41,6,35,0,0
CA,2020-05-03,1,0,1,0,0
CC,2020-05-03,9,4,5,0,0
CE,2020-05-03,0,0,0,0,0
CO,2020-05-03,7,1,6,0,0
CR,2020-05-03,22,2,0,0,20
CS,2020-05-03,1,1,0,0,0
CU,2020-05-03,1,0,1,0,0
GC,2020-05-03,0,0,0,0,0
GI,2020-05-03,15,12,0,0,3
GR,2020-05-03,4,3,1,0,0
GU,2020-05-03,0,0,0,0,0
H,2020-05-03,0,0,0,0,0
HU,2020-05-03,3,3,0,0,0
J,2020-05-03,1,0,1,0,0
L,2020-05-03,2,2,0,0,0
LE,2020-05-03,10,9,1,0,0
LO,2020-05-03,2,2,0,0,0
LU,2020-05-03,0,0,0,0,0
M,2020-05-03,73,73,0,0,0
MA,2020-05-03,8,0,8,0,0
ME,2020-05-03,0,0,0,0,0
MU,2020-05-03,4,1,3,0,0
NA,2020-05-03,23,10,13,0,0
O,2020-05-03,3,3,0,0,0
OR,2020-05-03,2,2,0,0,0
P,2020-05-03,4,0,4,0,0
PM,2020-05-03,4,3,1,0,0
PO,2020-05-03,2,1,1,0,0
S,2020-05-03,3,3,0,0,0
SA,2020-05-03,21,5,16,0,0
SE,2020-05-03,3,2,1,0,0
SG,2020-05-03,16,1,15,0,0
SO,2020-05-03,5,1,4,0,0
SS,2020-05-03,5,5,0,0,0
T,2020-05-03,2,2,0,0,0
TE,2020-05-03,0,0,0,0,0
TF,2020-05-03,0,0,0,0,0
TO,2020-05-03,3,2,1,0,0
V,2020-05-03,22,12,9,0,1
VA,2020-05-03,12,10,2,0,0
VI,2020-05-03,9,8,0,0,1
Z,2020-05-03,15,13,0,2,0
ZA,2020-05-03,24,22,2,0,0
A,2020-05-04,18,1,17,0,0
AB,2020-05-04,3,1,0,1,1
AL,2020-05-04,4,3,1,0,0
AV,2020-05-04,5,1,4,0,0
B,2020-05-04,103,100,0,0,3
BA,2020-05-04,9,5,4,0,0
BI,2020-05-04,16,11,0,0,5
BU,2020-05-04,3,1,2,0,0
C,2020-05-04,22,7,8,0,7
CA,2020-05-04,2,2,0,0,0
CC,2020-05-04,10,6,4,0,0
CE,2020-05-04,0,0,0,0,0
CO,2020-05-04,6,1,5,0,0
CR,2020-05-04,7,5,0,1,1
CS,2020-05-04,2,1,1,0,0
CU,2020-05-04,3,3,0,0,0
GC,2020-05-04,3,3,0,0,0
GI,2020-05-04,10,10,0,0,0
GR,2020-05-04,2,0,2,0,0
GU,2020-05-04,1,1,0,0,0
H,2020-05-04,9,0,9,0,0
HU,2020-05-04,14,14,0,0,0
J,2020-05-04,14,8,6,0,0
L,2020-05-04,15,10,0,1,4
LE,2020-05-04,4,4,0,0,0
LO,2020-05-04,2,2,0,0,0
LU,2020-05-04,3,1,1,0,1
M,2020-05-04,108,108,0,0,0
MA,2020-05-04,9,2,7,0,0
ME,2020-05-04,0,0,0,0,0
MU,2020-05-04,3,2,1,0,0
NA,2020-05-04,20,13,7,0,0
O,2020-05-04,4,4,0,0,0
OR,2020-05-04,4,4,0,0,0
P,2020-05-04,7,3,4,0,0
PM,2020-05-04,1,1,0,0,0
PO,2020-05-04,47,2,40,0,5
S,2020-05-04,1,1,0,0,0
SA,2020-05-04,3,2,1,0,0
SE,2020-05-04,3,2,1,0,0
SG,2020-05-04,35,1,34,0,0
SO,2020-05-04,10,3,7,0,0
SS,2020-05-04,1,1,0,0,0
T,2020-05-04,3,1,0,0,2
TE,2020-05-04,0,0,0,0,0
TF,2020-05-04,1,1,0,0,0
TO,2020-05-04,5,4,1,0,0
V,2020-05-04,8,4,3,0,1
VA,2020-05-04,14,9,5,0,0
VI,2020-05-04,1,1,0,0,0
Z,2020-05-04,21,21,0,0,0
ZA,2020-05-04,11,4,7,0,0
A,2020-05-05,13,5,8,0,0
AB,2020-05-05,2,2,0,0,0
AL,2020-05-05,1,0,1,0,0
AV,2020-05-05,1,0,1,0,0
B,2020-05-05,56,47,0,5,4
BA,2020-05-05,12,1,11,0,0
BI,2020-05-05,16,14,0,0,2
BU,2020-05-05,3,0,3,0,0
C,2020-05-05,31,5,12,0,14
CA,2020-05-05,10,2,8,0,0
CC,2020-05-05,20,0,20,0,0
CE,2020-05-05,0,0,0,0,0
CO,2020-05-05,6,0,6,0,0
CR,2020-05-05,4,4,0,0,0
CS,2020-05-05,1,1,0,0,0
CU,2020-05-05,0,0,0,0,0
GC,2020-05-05,1,1,0,0,0
GI,2020-05-05,6,4,0,0,2
GR,2020-05-05,3,2,1,0,0
GU,2020-05-05,3,3,0,0,0
H,2020-05-05,8,0,8,0,0
HU,2020-05-05,10,2,0,0,8
J,2020-05-05,9,3,6,0,0
L,2020-05-05,8,7,0,0,1
LE,2020-05-05,1,1,0,0,0
LO,2020-05-05,0,0,0,0,0
LU,2020-05-05,3,0,3,0,0
M,2020-05-05,63,62,0,0,1
MA,2020-05-05,30,0,30,0,0
ME,2020-05-05,0,0,0,0,0
MU,2020-05-05,2,1,1,0,0
NA,2020-05-05,5,5,0,0,0
O,2020-05-05,4,4,0,0,0
OR,2020-05-05,7,1,4,0,2
P,2020-05-05,0,0,0,0,0
PM,2020-05-05,4,4,0,0,0
PO,2020-05-05,92,1,88,0,3
S,2020-05-05,6,6,0,0,0
SA,2020-05-05,2,2,0,0,0
SE,2020-05-05,6,5,1,0,0
SG,2020-05-05,16,0,16,0,0
SO,2020-05-05,2,1,1,0,0
SS,2020-05-05,2,2,0,0,0
T,2020-05-05,2,2,0,0,0
TE,2020-05-05,2,1,0,0,1
TF,2020-05-05,1,1,0,0,0
TO,2020-05-05,2,2,0,0,0
V,2020-05-05,6,6,0,0,0
VA,2020-05-05,13,9,4,0,0
VI,2020-05-05,3,3,0,0,0
Z,2020-05-05,31,4,0,0,27
ZA,2020-05-05,6,1,5,0,0
A,2020-05-06,4,2,2,0,0
AB,2020-05-06,0,0,0,0,0
AL,2020-05-06,0,0,0,0,0
AV,2020-05-06,1,1,0,0,0
B,2020-05-06,40,36,0,1,3
BA,2020-05-06,9,1,8,0,0
BI,2020-05-06,23,12,0,0,11
BU,2020-05-06,1,0,1,0,0
C,2020-05-06,21,7,10,1,3
CA,2020-05-06,2,0,2,0,0
CC,2020-05-06,23,4,19,0,0
CE,2020-05-06,1,1,0,0,0
CO,2020-05-06,5,0,5,0,0
CR,2020-05-06,7,7,0,0,0
CS,2020-05-06,2,2,0,0,0
CU,2020-05-06,1,1,0,0,0
GC,2020-05-06,0,0,0,0,0
GI,2020-05-06,12,6,0,0,6
GR,2020-05-06,0,0,0,0,0
GU,2020-05-06,2,2,0,0,0
H,2020-05-06,4,0,4,0,0
HU,2020-05-06,14,2,0,0,12
J,2020-05-06,1,1,0,0,0
L,2020-05-06,3,3,0,0,0
LE,2020-05-06,5,5,0,0,0
LO,2020-05-06,0,0,0,0,0
LU,2020-05-06,4,0,4,0,0
M,2020-05-06,57,55,0,2,0
MA,2020-05-06,8,0,8,0,0
ME,2020-05-06,0,0,0,0,0
MU,2020-05-06,2,2,0,0,0
NA,2020-05-06,9,7,2,0,0
O,2020-05-06,4,4,0,0,0
OR,2020-05-06,7,4,3,0,0
P,2020-05-06,1,1,0,0,0
PM,2020-05-06,4,4,0,0,0
PO,2020-05-06,28,4,22,0,2
S,2020-05-06,1,1,0,0,0
SA,2020-05-06,1,1,0,0,0
SE,2020-05-06,6,2,4,0,0
SG,2020-05-06,2,1,1,0,0
SO,2020-05-06,0,0,0,0,0
SS,2020-05-06,1,1,0,0,0
T,2020-05-06,1,1,0,0,0
TE,2020-05-06,1,0,0,0,1
TF,2020-05-06,0,0,0,0,0
TO,2020-05-06,1,1,0,0,0
V,2020-05-06,9,8,0,0,1
VA,2020-05-06,11,4,7,0,0
VI,2020-05-06,1,1,0,0,0
Z,2020-05-06,28,4,0,1,23
ZA,2020-05-06,6,0,6,0,0
A,2020-05-07,9,1,8,0,0
AB,2020-05-07,0,0,0,0,0
AL,2020-05-07,2,0,2,0,0
AV,2020-05-07,0,0,0,0,0
B,2020-05-07,50,49,0,0,1
BA,2020-05-07,14,1,13,0,0
BI,2020-05-07,20,9,0,0,11
BU,2020-05-07,5,2,3,0,0
C,2020-05-07,18,3,7,0,8
CA,2020-05-07,0,0,0,0,0
CC,2020-05-07,29,1,28,0,0
CE,2020-05-07,1,1,0,0,0
CO,2020-05-07,7,1,6,0,0
CR,2020-05-07,4,4,0,0,0
CS,2020-05-07,1,1,0,0,0
CU,2020-05-07,1,1,0,0,0
GC,2020-05-07,0,0,0,0,0
GI,2020-05-07,6,6,0,0,0
GR,2020-05-07,2,1,1,0,0
GU,2020-05-07,0,0,0,0,0
H,2020-05-07,1,0,1,0,0
HU,2020-05-07,7,7,0,0,0
J,2020-05-07,6,0,5,1,0
L,2020-05-07,7,7,0,0,0
LE,2020-05-07,9,9,0,0,0
LO,2020-05-07,1,1,0,0,0
LU,2020-05-07,2,0,2,0,0
M,2020-05-07,69,68,1,0,0
MA,2020-05-07,5,0,5,0,0
ME,2020-05-07,0,0,0,0,0
MU,2020-05-07,2,2,0,0,0
NA,2020-05-07,2,2,0,0,0
O,2020-05-07,3,3,0,0,0
OR,2020-05-07,3,2,1,0,0
P,2020-05-07,2,1,1,0,0
PM,2020-05-07,2,2,0,0,0
PO,2020-05-07,26,4,20,0,2
S,2020-05-07,0,0,0,0,0
SA,2020-05-07,6,5,1,0,0
SE,2020-05-07,1,0,1,0,0
SG,2020-05-07,2,1,1,0,0
SO,2020-05-07,0,0,0,0,0
SS,2020-05-07,1,1,0,0,0
T,2020-05-07,4,2,0,0,2
TE,2020-05-07,1,1,0,0,0
TF,2020-05-07,1,1,0,0,0
TO,2020-05-07,8,8,0,0,0
V,2020-05-07,3,2,1,0,0
VA,2020-05-07,4,3,1,0,0
VI,2020-05-07,2,2,0,0,0
Z,2020-05-07,26,26,0,0,0
ZA,2020-05-07,2,0,2,0,0
A,2020-05-08,8,1,7,0,0
AB,2020-05-08,1,1,0,0,0
AL,2020-05-08,0,0,0,0,0
AV,2020-05-08,4,3,1,0,0
B,2020-05-08,58,53,0,2,3
BA,2020-05-08,12,0,11,1,0
BI,2020-05-08,22,14,0,0,8
BU,2020-05-08,4,0,4,0,0
C,2020-05-08,16,5,7,0,4
CA,2020-05-08,2,1,1,0,0
CC,2020-05-08,19,3,16,0,0
CE,2020-05-08,0,0,0,0,0
CO,2020-05-08,4,0,4,0,0
CR,2020-05-08,1,1,0,0,0
CS,2020-05-08,0,0,0,0,0
CU,2020-05-08,1,1,0,0,0
GC,2020-05-08,0,0,0,0,0
GI,2020-05-08,5,4,0,0,1
GR,2020-05-08,3,3,0,0,0
GU,2020-05-08,1,1,0,0,0
H,2020-05-08,0,0,0,0,0
HU,2020-05-08,5,5,0,0,0
J,2020-05-08,4,1,3,0,0
L,2020-05-08,6,6,0,0,0
LE,2020-05-08,2,1,1,0,0
LO,2020-05-08,1,1,0,0,0
LU,2020-05-08,3,1,2,0,0
M,2020-05-08,62,62,0,0,0
MA,2020-05-08,1,0,1,0,0
ME,2020-05-08,0,0,0,0,0
MU,2020-05-08,1,1,0,0,0
NA,2020-05-08,7,7,0,0,0
O,2020-05-08,3,3,0,0,0
OR,2020-05-08,4,1,2,0,1
P,2020-05-08,4,2,2,0,0
PM,2020-05-08,4,4,0,0,0
PO,2020-05-08,20,0,17,0,3
S,2020-05-08,2,2,0,0,0
SA,2020-05-08,1,1,0,0,0
SE,2020-05-08,3,3,0,0,0
SG,2020-05-08,6,3,3,0,0
SO,2020-05-08,1,1,0,0,0
SS,2020-05-08,2,2,0,0,0
T,2020-05-08,2,2,0,0,0
TE,2020-05-08,1,1,0,0,0
TF,2020-05-08,1,1,0,0,0
TO,2020-05-08,3,3,0,0,0
V,2020-05-08,4,4,0,0,0
VA,2020-05-08,8,7,1,0,0
VI,2020-05-08,3,3,0,0,0
Z,2020-05-08,8,8,0,0,0
ZA,2020-05-08,1,0,1,0,0
A,2020-05-09,3,2,1,0,0
AB,2020-05-09,0,0,0,0,0
AL,2020-05-09,0,0,0,0,0
AV,2020-05-09,0,0,0,0,0
B,2020-05-09,41,37,0,1,3
BA,2020-05-09,7,0,7,0,0
BI,2020-05-09,16,11,0,0,5
BU,2020-05-09,0,0,0,0,0
C,2020-05-09,12,7,5,0,0
CA,2020-05-09,0,0,0,0,0
CC,2020-05-09,35,2,33,0,0
CE,2020-05-09,0,0,0,0,0
CO,2020-05-09,1,1,0,0,0
CR,2020-05-09,1,1,0,0,0
CS,2020-05-09,1,1,0,0,0
CU,2020-05-09,0,0,0,0,0
GC,2020-05-09,0,0,0,0,0
GI,2020-05-09,8,7,0,0,1
GR,2020-05-09,2,1,0,0,1
GU,2020-05-09,1,1,0,0,0
H,2020-05-09,0,0,0,0,0
HU,2020-05-09,3,3,0,0,0
J,2020-05-09,7,1,6,0,0
L,2020-05-09,4,4,0,0,0
LE,2020-05-09,5,1,4,0,0
LO,2020-05-09,0,0,0,0,0
LU,2020-05-09,0,0,0,0,0
M,2020-05-09,54,53,0,1,0
MA,2020-05-09,2,0,2,0,0
ME,2020-05-09,0,0,0,0,0
MU,2020-05-09,1,1,0,0,0
NA,2020-05-09,4,3,1,0,0
O,2020-05-09,3,3,0,0,0
OR,2020-05-09,1,1,0,0,0
P,2020-05-09,1,1,0,0,0
PM,2020-05-09,0,0,0,0,0
PO,2020-05-09,8,2,4,0,2
S,2020-05-09,3,3,0,0,0
SA,2020-05-09,2,1,0,1,0
SE,2020-05-09,1,0,1,0,0
SG,2020-05-09,0,0,0,0,0
SO,2020-05-09,1,1,0,0,0
SS,2020-05-09,0,0,0,0,0
T,2020-05-09,6,5,0,0,1
TE,2020-05-09,0,0,0,0,0
TF,2020-05-09,2,2,0,0,0
TO,2020-05-09,4,4,0,0,0
V,2020-05-09,4,4,0,0,0
VA,2020-05-09,4,4,0,0,0
VI,2020-05-09,4,2,0,0,2
Z,2020-05-09,2,2,0,0,0
ZA,2020-05-09,1,1,0,0,0
A,2020-05-10,3,3,0,0,0
AB,2020-05-10,0,0,0,0,0
AL,2020-05-10,2,2,0,0,0
AV,2020-05-10,0,0,0,0,0
B,2020-05-10,62,60,0,1,1
BA,2020-05-10,1,0,1,0,0
BI,2020-05-10,9,5,0,0,4
BU,2020-05-10,1,1,0,0,0
C,2020-05-10,6,6,0,0,0
CA,2020-05-10,0,0,0,0,0
CC,2020-05-10,4,3,1,0,0
CE,2020-05-10,0,0,0,0,0
CO,2020-05-10,0,0,0,0,0
CR,2020-05-10,2,2,0,0,0
CS,2020-05-10,4,4,0,0,0
CU,2020-05-10,3,3,0,0,0
GC,2020-05-10,1,1,0,0,0
GI,2020-05-10,10,10,0,0,0
GR,2020-05-10,0,0,0,0,0
GU,2020-05-10,2,1,1,0,0
H,2020-05-10,0,0,0,0,0
HU,2020-05-10,3,3,0,0,0
J,2020-05-10,1,1,0,0,0
L,2020-05-10,11,11,0,0,0
LE,2020-05-10,2,2,0,0,0
LO,2020-05-10,1,1,0,0,0
LU,2020-05-10,0,0,0,0,0
M,2020-05-10,63,62,0,1,0
MA,2020-05-10,1,1,0,0,0
ME,2020-05-10,0,0,0,0,0
MU,2020-05-10,1,1,0,0,0
NA,2020-05-10,5,4,1,0,0
O,2020-05-10,1,1,0,0,0
OR,2020-05-10,3,1,2,0,0
P,2020-05-10,2,0,2,0,0
PM,2020-05-10,7,6,1,0,0
PO,2020-05-10,2,1,1,0,0
S,2020-05-10,2,1,1,0,0
SA,2020-05-10,1,1,0,0,0
SE,2020-05-10,1,1,0,0,0
SG,2020-05-10,2,2,0,0,0
SO,2020-05-10,2,2,0,0,0
SS,2020-05-10,1,1,0,0,0
T,2020-05-10,7,5,0,0,2
TE,2020-05-10,0,0,0,0,0
TF,2020-05-10,0,0,0,0,0
TO,2020-05-10,5,5,0,0,0
V,2020-05-10,1,1,0,0,0
VA,2020-05-10,2,2,0,0,0
VI,2020-05-10,0,0,0,0,0
Z,2020-05-10,5,5,0,0,0
ZA,2020-05-10,0,0,0,0,0
A,2020-05-11,7,7,0,0,0
AB,2020-05-11,1,1,0,0,0
AL,2020-05-11,0,0,0,0,0
AV,2020-05-11,1,1,0,0,0
B,2020-05-11,103,74,0,29,0
BA,2020-05-11,4,3,1,0,0
BI,2020-05-11,17,17,0,0,0
BU,2020-05-11,5,4,1,0,0
C,2020-05-11,5,5,0,0,0
CA,2020-05-11,2,1,1,0,0
CC,2020-05-11,4,2,2,0,0
CE,2020-05-11,1,1,0,0,0
CO,2020-05-11,1,1,0,0,0
CR,2020-05-11,9,9,0,0,0
CS,2020-05-11,6,6,0,0,0
CU,2020-05-11,11,11,0,0,0
GC,2020-05-11,1,1,0,0,0
GI,2020-05-11,14,14,0,0,0
GR,2020-05-11,4,4,0,0,0
GU,2020-05-11,2,2,0,0,0
H,2020-05-11,3,1,2,0,0
HU,2020-05-11,1,1,0,0,0
J,2020-05-11,7,7,0,0,0
L,2020-05-11,11,11,0,0,0
LE,2020-05-11,4,4,0,0,0
LO,2020-05-11,4,4,0,0,0
LU,2020-05-11,2,1,0,0,1
M,2020-05-11,193,188,0,5,0
MA,2020-05-11,3,3,0,0,0
ME,2020-05-11,0,0,0,0,0
MU,2020-05-11,2,2,0,0,0
NA,2020-05-11,12,12,0,0,0
O,2020-05-11,4,4,0,0,0
OR,2020-05-11,2,2,0,0,0
P,2020-05-11,3,3,0,0,0
PM,2020-05-11,8,8,0,0,0
PO,2020-05-11,3,2,0,0,1
S,2020-05-11,10,9,1,0,0
SA,2020-05-11,1,1,0,0,0
SE,2020-05-11,2,1,1,0,0
SG,2020-05-11,1,1,0,0,0
SO,2020-05-11,1,1,0,0,0
SS,2020-05-11,2,2,0,0,0
T,2020-05-11,5,4,0,1,0
TE,2020-05-11,0,0,0,0,0
TF,2020-05-11,2,2,0,0,0
TO,2020-05-11,8,4,0,4,0
V,2020-05-11,7,7,0,0,0
VA,2020-05-11,11,11,0,0,0
VI,2020-05-11,3,2,0,0,1
Z,2020-05-11,5,4,0,1,0
ZA,2020-05-11,2,2,0,0,0
A,2020-05-12,8,8,0,0,0
AB,2020-05-12,0,0,0,0,0
AL,2020-05-12,0,0,0,0,0
AV,2020-05-12,1,1,0,0,0
B,2020-05-12,94,65,0,28,1
BA,2020-05-12,12,3,9,0,0
BI,2020-05-12,12,10,0,0,2
BU,2020-05-12,4,3,0,1,0
C,2020-05-12,7,7,0,0,0
CA,2020-05-12,4,4,0,0,0
CC,2020-05-12,26,4,20,2,0
CE,2020-05-12,2,2,0,0,0
CO,2020-05-12,0,0,0,0,0
CR,2020-05-12,9,7,0,2,0
CS,2020-05-12,1,1,0,0,0
CU,2020-05-12,12,12,0,0,0
GC,2020-05-12,2,2,0,0,0
GI,2020-05-12,25,25,0,0,0
GR,2020-05-12,4,4,0,0,0
GU,2020-05-12,2,2,0,0,0
H,2020-05-12,0,0,0,0,0
HU,2020-05-12,9,9,0,0,0
J,2020-05-12,8,7,1,0,0
L,2020-05-12,19,19,0,0,0
LE,2020-05-12,6,6,0,0,0
LO,2020-05-12,3,3,0,0,0
LU,2020-05-12,0,0,0,0,0
M,2020-05-12,147,144,0,3,0
MA,2020-05-12,4,3,1,0,0
ME,2020-05-12,0,0,0,0,0
MU,2020-05-12,3,3,0,0,0
NA,2020-05-12,2,2,0,0,0
O,2020-05-12,0,0,0,0,0
OR,2020-05-12,2,2,0,0,0
P,2020-05-12,2,0,2,0,0
PM,2020-05-12,7,7,0,0,0
PO,2020-05-12,7,6,0,1,0
S,2020-05-12,8,7,1,0,0
SA,2020-05-12,0,0,0,0,0
SE,2020-05-12,1,1,0,0,0
SG,2020-05-12,2,2,0,0,0
SO,2020-05-12,1,0,0,1,0
SS,2020-05-12,4,4,0,0,0
T,2020-05-12,2,2,0,0,0
TE,2020-05-12,0,0,0,0,0
TF,2020-05-12,2,2,0,0,0
TO,2020-05-12,7,7,0,0,0
V,2020-05-12,10,10,0,0,0
VA,2020-05-12,16,16,0,0,0
VI,2020-05-12,6,4,0,0,2
Z,2020-05-12,8,8,0,0,0
ZA,2020-05-12,1,1,0,0,0
A,2020-05-13,4,4,0,0,0
AB,2020-05-13,0,0,0,0,0
AL,2020-05-13,0,0,0,0,0
AV,2020-05-13,4,4,0,0,0
B,2020-05-13,120,86,0,34,0
BA,2020-05-13,16,2,14,0,0
BI,2020-05-13,20,18,0,0,2
BU,2020-05-13,3,3,0,0,0
C,2020-05-13,4,4,0,0,0
CA,2020-05-13,3,3,0,0,0
CC,2020-05-13,19,4,14,1,0
CE,2020-05-13,0,0,0,0,0
CO,2020-05-13,3,3,0,0,0
CR,2020-05-13,17,16,0,1,0
CS,2020-05-13,4,4,0,0,0
CU,2020-05-13,2,2,0,0,0
GC,2020-05-13,2,2,0,0,0
GI,2020-05-13,21,20,0,1,0
GR,2020-05-13,4,4,0,0,0
GU,2020-05-13,6,6,0,0,0
H,2020-05-13,0,0,0,0,0
HU,2020-05-13,6,6,0,0,0
J,2020-05-13,0,0,0,0,0
L,2020-05-13,14,14,0,0,0
LE,2020-05-13,11,11,0,0,0
LO,2020-05-13,5,5,0,0,0
LU,2020-05-13,0,0,0,0,0
M,2020-05-13,153,150,0,2,1
MA,2020-05-13,4,3,1,0,0
ME,2020-05-13,0,0,0,0,0
MU,2020-05-13,5,5,0,0,0
NA,2020-05-13,9,9,0,0,0
O,2020-05-13,2,2,0,0,0
OR,2020-05-13,2,2,0,0,0
P,2020-05-13,13,13,0,0,0
PM,2020-05-13,10,10,0,0,0
PO,2020-05-13,4,4,0,0,0
S,2020-05-13,2,2,0,0,0
